bk,age,unit_size,single_unit
0,96,127.83453,1
0,72,90.673325,1
0,58,292.08704,1
0,76,215.16335,1
0,53,241.54781,1
0,81,176.6086,1
0,58,117.05778,1
0,79,334.45081,0
0,83,108.5107,0
0,53,196.21114,1
0,43,222.22397,1
0,37,309.83151,0
0,82,220.18011,1
0,19,304.35022,0
0,81,115.94295,1
0,63,174.37894,1
0,73,157.9351,1
0,73,232.0717,1
0,74,204.3866,0
0,73,176.14409,1
0,52,83.241089,1
0,86,275.17868,0
0,95,123.8397,0
0,72,190.82277,1
0,83,138.23967,1
0,70,127.1842,1
0,62,167.2254,1
0,83,251.30261,1
0,56,179.5815,0
0,88,71.349503,1
0,89,193.98146,0
0,33,133.78032,1
0,60,265.70258,0
0,48,83.148186,1
0,63,234.11555,1
0,74,246.75037,0
0,59,126.25518,1
0,43,191.00858,1
0,91,163.50928,1
0,57,195.46791,0
0,78,107.02425,1
0,84,113.71327,1
0,74,156.91316,0
0,76,654.96613,0
0,81,123.56099,1
0,86,130.43581,0
0,86,248.05101,0
0,48,120.40229,1
0,90,845.4173,0
0,80,118.91584,1
0,62,106.83845,1
0,86,130.43581,1
0,67,178.37376,0
0,91,124.86163,1
0,91,264.03033,0
0,56,145.30029,1
0,66,112.97005,1
0,16,801.65997,0
0,87,125.23325,0
0,53,168.89766,1
0,28,148.64481,0
0,88,155.70543,0
0,92,185.806,0
0,1,183.94794,0
0,59,127.1842,1
0,41,177.07312,0
0,46,146.78674,0
0,2,223.71042,0
0,76,241.54781,0
0,86,319.1218,0
0,86,171.68474,0
0,3,234.85878,1
0,55,126.62679,0
0,79,95.132675,1
0,84,105.90942,1
0,67,107.39587,1
0,83,119.10165,1
0,73,194.72469,0
0,86,167.2254,0
0,63,372.91263,1
0,86,351.82367,1
0,91,196.95436,0
0,104,423.63766,0
0,0,214.88464,0
0,58,109.81135,1
0,88,181.34665,0
0,87,314.10504,1
0,45,231.88589,0
0,65,178.37376,1
0,66,169.45508,0
0,62,243.40585,0
0,87,161.0009,0
0,83,144.92868,1
0,76,188.40729,0
0,75,112.59843,0
0,89,90.02301,1
0,84,211.26143,1
0,79,150.22415,1
0,47,165.83185,1
0,75,989.41693,0
0,95,128.02034,0
0,86,180.04602,0
0,49,97.455246,1
0,38,297.28961,0
0,78,221.10915,0
0,83,379.69455,0
0,62,248.98004,0
0,73,854.70758,0
0,79,173.72861,1
0,73,278.70901,0
0,74,140.28352,1
0,76,190.63696,1
0,72,379.04425,0
0,50,120.40229,1
0,84,181.99698,1
0,58,111.4836,1
0,55,160.90799,1
0,78,265.98129,0
0,71,129.32097,0
0,87,202.15692,0
0,68,168.89766,0
0,58,178.83827,1
0,97,107.95329,1
0,88,153.84737,0
0,38,196.21114,0
0,90,130.43581,1
0,81,486.81171,0
0,79,211.81883,1
0,78,144.18546,1
0,61,255.48325,0
0,0,176.88731,1
0,48,168.06152,0
0,0,195.0963,0
0,84,156.82027,0
0,79,186.54922,0
0,76,901.15912,1
0,68,166.29637,1
0,1,196.76855,0
0,82,173.91441,0
0,86,463.77179,0
0,82,242.47684,0
0,60,72.835953,1
0,88,155.70543,0
0,68,159.79317,0
0,78,305.46506,0
0,73,310.20313,0
0,57,107.39587,1
0,12,195.0963,0
0,79,147.90158,0
0,63,127.46291,1
0,78,215.53496,0
0,2,95.875893,1
0,85,124.11841,1
0,43,267.56064,0
0,60,117.05778,1
0,66,548.12769,1
0,76,128.02034,0
0,83,106.18813,1
0,80,371.612,0
0,79,170.94151,1
0,76,118.17262,0
0,76,220.36592,1
0,63,89.930107,1
0,59,135.45258,1
0,86,117.42939,1
0,44,227.51944,1
0,81,110.36877,1
0,1,464.51501,0
0,102,239.31813,1
0,90,164.80992,0
0,69,239.68974,0
0,56,236.15942,0
0,66,226.31171,1
0,1,395.02356,0
0,2,535.67871,0
0,76,228.54138,0
0,85,328.5979,0
0,43,250.6523,0
0,79,106.65264,1
0,2,260.12839,0
0,4,958.75897,0
0,62,124.95454,1
0,76,511.70972,0
0,80,100.33524,1
0,86,117.52229,1
0,78,160.53638,0
0,59,201.78531,0
0,84,129.32097,1
0,80,333.70758,0
0,54,156.07704,1
0,29,356.37592,0
0,76,234.02266,0
0,93,232.25751,0
0,61,96.619118,1
0,0,277.59418,0
0,73,159.79317,1
0,72,90.673325,1
0,55,311.41086,1
0,55,95.132675,1
0,69,156.35574,1
0,83,278.70901,0
0,63,156.35574,1
0,73,159.79317,0
0,68,170.0125,1
0,58,218.69366,1
0,58,276.47934,1
0,70,112.97005,1
0,68,204.85112,0
0,65,187.29245,0
0,48,220.73753,0
0,93,170.47701,0
0,74,332.59274,0
0,73,175.40086,0
0,0,185.806,0
0,99,187.19954,1
0,33,317.26373,0
0,33,182.27568,0
0,73,170.84862,1
0,94,103.12233,1
0,36,263.84451,1
0,75,130.34291,1
0,78,107.02425,1
0,79,125.60486,1
0,58,222.96719,0
0,81,110.36877,0
0,55,116.50036,1
0,53,249.07294,0
0,84,104.05136,1
0,72,147.15836,1
0,87,319.95795,0
0,73,253.16068,0
0,41,112.87714,1
0,83,143.16353,1
0,75,186.54922,0
0,52,257.52713,0
0,43,182.27568,1
0,1,306.5799,0
0,72,168.06152,0
0,58,118.45132,1
0,102,180.60344,0
0,6,206.89497,0
0,1,182.8331,1
0,65,122.72486,1
0,80,301.00571,0
0,83,145.67191,1
0,71,257.89874,0
0,55,193.98146,0
0,17,159.23575,0
0,82,198.81242,0
0,55,180.60344,1
0,44,248.98004,0
0,98,410.72415,0
0,74,397.62485,0
0,103,381.27393,0
0,81,201.78531,1
0,48,115.19972,1
0,47,136.38161,1
0,82,199.18404,0
0,64,130.06419,1
0,61,165.55315,1
0,83,123.56099,1
0,87,287.44189,0
0,83,79.524971,1
0,68,187.66406,1
0,79,129.32097,1
0,55,94.761063,1
0,79,145.67191,0
0,63,158.95703,1
0,78,158.67833,0
0,85,130.06419,0
0,84,282.42511,0
0,43,210.70401,1
0,85,122.63196,1
0,84,144.55707,1
0,76,227.42654,0
0,70,269.79031,1
0,80,96.154602,1
0,85,262.35806,0
0,78,130.43581,1
0,90,93.646225,1
0,10,163.50928,0
0,79,126.34808,1
0,59,167.0396,0
0,2,189.52213,0
0,69,150.50285,1
0,17,903.01715,0
0,67,156.35574,1
0,0,248.42262,0
0,51,103.86555,1
0,4,278.70901,0
0,59,111.11198,1
0,88,311.31796,0
0,2,141.21255,1
0,75,206.24466,1
0,54,129.22807,1
0,73,135.26677,1
0,49,120.40229,1
0,84,195.0963,0
0,60,138.05386,1
0,1,247.49359,0
0,84,189.52213,1
0,62,125.41905,1
0,87,92.159775,1
0,94,127.0913,0
0,78,232.25751,1
0,37,141.21255,1
0,76,363.34363,0
0,69,107.39587,1
0,78,124.86163,0
0,76,185.806,1
0,55,281.03159,1
0,84,196.02533,0
0,91,111.4836,1
0,89,327.9476,0
0,89,185.806,0
0,77,118.17262,0
0,7,148.64481,0
0,79,184.31955,0
0,59,256.50519,0
0,94,214.23431,0
0,72,154.59059,0
0,75,144.18546,0
0,66,286.51285,1
0,72,178.37376,0
0,59,157.9351,0
0,55,146.32222,1
0,97,158.77122,1
0,48,222.96719,0
0,59,160.53638,1
0,1,193.23824,0
0,71,76.180458,1
0,23,218.22914,0
0,95,107.02425,1
0,85,143.81384,0
0,87,112.78424,1
0,49,195.0963,0
0,39,396.88162,0
0,92,117.42939,1
0,64,110.36877,1
0,95,127.83453,1
0,2,222.96719,1
0,56,248.98004,0
0,93,126.34808,0
0,59,130.06419,1
0,79,124.02551,1
0,84,119.28745,1
0,55,170.5699,1
0,59,103.67975,1
0,62,158.49252,0
0,86,115.94295,0
0,65,130.80742,1
0,94,185.806,0
0,82,133.78032,1
0,84,147.15836,1
0,79,175.49377,1
0,84,128.76357,1
0,74,162.02283,0
0,86,247.6794,0
0,42,202.90015,0
0,71,140.09772,1
0,38,161.0938,1
0,53,117.05778,1
0,86,342.44046,0
0,80,83.241089,1
0,82,445.93439,0
0,61,111.11198,1
0,65,149.57384,1
0,83,119.28745,1
0,44,227.05493,0
0,59,156.07704,0
0,69,123.7468,0
0,52,138.98289,1
0,80,136.00999,0
0,90,130.06419,1
0,81,184.31955,0
0,92,204.3866,0
0,37,201.22791,0
0,74,150.50285,1
0,0,213.6769,0
0,0,287.62769,0
0,79,141.21255,1
0,80,115.94295,0
0,2,316.70633,0
0,72,253.9968,1
0,82,142.69901,0
0,63,171.68474,1
0,57,118.91584,1
0,97,138.42548,0
0,76,215.16335,0
0,84,147.15836,0
0,87,169.26927,1
0,92,89.186882,1
0,57,408.77319,1
0,74,115.94295,1
0,52,92.903,0
0,48,281.86771,0
0,42,266.63162,0
0,0,178.37376,0
0,87,256.22647,0
0,72,120.7739,1
0,67,202.90015,1
0,75,127.46291,0
0,46,219.43689,1
0,75,155.33382,0
0,63,248.60843,0
0,73,118.35842,0
0,84,209.58917,0
0,76,229.47041,0
0,76,219.6227,1
0,81,141.21255,1
0,79,104.05136,1
0,61,227.61235,1
0,87,142.32739,0
0,82,190.45116,0
0,58,114.4565,1
0,84,116.68616,1
0,72,141.21255,0
0,90,154.6835,1
0,31,344.20563,0
0,45,265.70258,0
0,80,114.82811,1
0,72,164.34541,1
0,83,111.85521,1
0,82,142.32739,1
0,52,175.40086,1
0,77,151.61769,1
0,78,118.26552,1
0,89,145.67191,1
0,87,138.98289,1
0,47,108.69651,1
0,85,178.37376,0
0,47,94.203644,1
0,78,528.15356,0
0,84,112.97005,1
0,61,186.45631,1
0,84,147.15836,1
0,52,102.1004,0
0,77,170.0125,1
0,35,468.60272,0
0,94,161.65121,0
0,62,107.76748,1
0,52,173.91441,1
0,84,98.105568,1
0,77,205.12982,1
0,72,213.21239,1
0,62,160.90799,1
0,82,90.859131,1
0,59,169.45508,0
0,15,202.15692,0
0,62,167.2254,1
0,73,178.37376,0
0,82,296.918,0
0,1,206.43047,0
0,94,484.95367,0
0,57,247.30779,0
0,79,217.39302,0
0,41,113.71327,1
0,72,209.21756,0
0,77,78.038521,1
0,19,182.8331,0
0,81,113.71327,1
0,53,194.44598,1
0,3,263.65872,0
0,82,170.94151,0
0,67,130.06419,0
0,82,149.38803,0
0,84,117.05778,1
0,44,245.63553,0
0,0,185.806,0
0,72,438.96667,0
0,8,218.50786,0
0,77,147.15836,0
0,3,184.69116,0
0,62,120.7739,0
0,82,137.86806,0
0,77,128.57776,0
0,72,91.13784,0
0,69,63.917263,1
0,1,282.61093,0
0,62,153.75447,0
0,68,200.67049,0
0,57,149.38803,0
0,84,195.93243,1
0,1,294.5025,0
0,67,95.132675,1
0,67,112.97005,1
0,87,81.754639,1
0,54,83.241089,1
0,102,206.61627,0
0,87,93.646225,1
0,82,81.383026,1
0,80,123.00357,0
0,3,204.3866,0
0,94,115.19972,0
0,64,130.06419,1
0,87,154.21898,0
0,87,114.4565,1
0,93,205.50143,0
0,1,180.04602,0
0,68,256.04068,1
0,86,154.59059,0
0,55,171.68474,0
0,78,116.68616,1
0,58,108.04619,1
0,65,306.5799,0
0,89,214.23431,0
0,73,142.32739,1
0,50,185.806,0
0,82,146.41513,1
0,66,129.59969,1
0,104,117.42939,0
0,85,214.60593,1
0,87,217.57883,0
0,85,156.07704,1
0,86,118.91584,1
0,56,112.22682,1
0,81,130.80742,1
0,47,146.32222,1
0,16,318.09988,1
0,48,114.73521,1
0,46,138.14676,1
0,2,208.10272,0
0,55,148.64481,1
0,79,130.06419,1
0,38,271.27676,0
0,1,153.28995,0
0,73,202.80725,0
0,82,147.15836,0
0,1,204.3866,0
0,75,139.35451,1
0,67,343.74109,0
0,72,155.70543,1
0,74,148.64481,0
0,66,146.32222,1
0,67,131.55064,1
0,78,173.5428,0
0,87,145.30029,1
0,86,107.02425,1
0,87,117.801,1
0,82,135.26677,0
0,65,113.71327,1
0,1,222.96719,0
0,80,101.07846,1
0,82,183.39052,1
0,1,282.61093,0
0,87,128.20615,1
0,96,163.50928,0
0,75,185.806,0
0,85,181.71826,0
0,1,262.35806,0
0,89,132.29387,1
0,72,211.81883,0
0,96,117.05778,1
0,43,624.30817,0
0,57,72.46434,1
0,77,231.60718,0
0,99,272.29871,0
0,67,147.15836,1
0,79,121.88873,1
0,43,173.91441,0
0,97,383.22488,1
0,84,163.88089,0
0,44,201.50661,1
0,91,167.2254,0
0,1,269.79031,0
0,1,202.15692,0
0,55,225.28978,0
0,62,110.92619,1
0,87,295.89606,0
0,77,213.6769,1
0,92,124.49002,1
0,92,153.66156,1
0,82,78.038521,1
0,73,102.65781,1
0,1,286.79156,0
0,1,420.29318,0
0,74,139.7261,1
0,87,254.55421,1
0,99,99.313309,1
0,77,144.92868,0
0,84,215.53496,0
0,57,126.34808,1
0,99,209.96078,0
0,67,156.07704,1
0,45,650.32098,1
0,0,613.15979,0
0,47,172.42796,0
0,0,249.72327,0
0,22,353.0314,1
0,85,149.38803,1
0,77,185.806,0
0,60,310.66763,0
0,55,116.50036,0
0,83,138.23967,1
0,67,157.00607,1
0,46,221.66656,0
0,43,246.19295,0
0,80,105.53781,1
0,105,158.12091,0
0,96,288.74252,0
0,67,184.78407,1
0,87,119.28745,0
0,86,68.37661,1
0,85,172.42796,1
0,70,214.42012,0
0,74,113.15585,1
0,85,123.46809,1
0,63,159.70026,1
0,47,338.16693,0
0,36,132.66548,1
0,84,155.33382,1
0,78,235.04459,0
0,65,229.47041,0
0,81,156.07704,0
0,84,89.186882,1
0,64,179.3028,0
0,20,208.56723,0
0,79,130.80742,0
0,90,323.30243,0
0,83,118.73003,1
0,87,267.56064,0
0,57,100.33524,1
0,40,228.91299,1
0,75,176.98021,0
0,42,345.59915,0
0,64,105.90942,1
0,1,297.28961,0
0,2,185.806,1
0,32,199.55565,1
0,89,109.81135,0
0,101,216.09238,0
0,77,144.18546,0
0,72,199.74146,0
0,84,132.66548,1
0,21,315.87021,0
0,46,94.575256,1
0,60,185.24858,1
0,85,206.52338,1
0,72,143.25642,1
0,77,112.22682,1
0,57,336.30887,1
0,40,188.12857,1
0,77,98.941696,1
0,62,151.61769,1
0,87,271.46255,1
0,35,219.8085,1
0,14,13.93545,1
0,63,214.60593,1
0,82,149.57384,0
0,59,183.11182,1
0,90,83.241089,0
0,77,227.61235,1
0,94,92.903,1
0,60,90.115913,1
0,80,188.40729,1
0,57,165.55315,0
0,84,238.94652,1
0,43,207.08078,1
0,107,191.75179,0
0,82,175.58667,0
0,78,148.64481,0
0,76,292.64444,0
0,76,642.14551,1
0,53,94.853966,1
0,54,90.859131,1
0,91,136.66031,0
0,2,176.70151,0
0,86,100.05653,1
0,89,313.26892,0
0,2,196.02533,0
0,39,344.67014,0
0,60,86.957207,1
0,90,92.159775,1
0,65,65.032097,1
0,59,211.26143,0
0,44,127.1842,1
0,15,222.22397,0
0,79,125.23325,0
0,42,235.60201,0
0,7,286.14124,0
0,49,180.60344,0
0,81,169.54797,1
0,1,134.70935,1
0,19,146.78674,0
0,73,148.64481,0
0,84,215.16335,1
0,61,83.241089,1
0,47,101.07846,1
0,82,99.592018,1
0,56,153.28995,1
0,81,172.05635,0
0,85,101.07846,1
0,1,163.69508,0
0,70,192.95953,1
0,84,156.07704,1
0,82,132.66548,1
0,84,115.94295,1
0,57,104.51588,1
0,93,275.92191,0
0,82,95.132675,0
0,67,217.76463,1
0,57,130.06419,1
0,77,234.85878,1
0,73,153.38286,0
0,64,111.76231,1
0,77,147.06544,1
0,71,174.28603,1
0,82,92.159775,1
0,87,123.46809,1
0,60,113.71327,1
0,97,174.65764,0
0,74,104.05136,1
0,73,139.5403,1
0,54,107.02425,1
0,84,117.05778,1
0,2,100.89265,1
0,70,101.82169,1
0,47,104.23717,1
0,49,204.3866,0
0,60,283.81866,0
0,87,121.88873,0
0,87,196.95436,0
0,35,333.89337,1
0,80,547.66321,0
0,92,261.98645,0
0,93,124.49002,0
0,90,167.2254,0
0,87,138.23967,0
0,62,107.02425,1
0,85,296.73218,1
0,77,204.3866,0
0,81,151.61769,1
0,57,187.29245,1
0,77,191.10147,1
0,90,167.96863,1
0,65,138.98289,1
0,82,141.21255,0
0,40,116.50036,1
0,79,124.86163,1
0,43,225.01106,0
0,69,181.16084,0
0,85,142.32739,0
0,57,114.36359,1
0,80,136.66031,1
0,97,81.940445,1
0,84,130.43581,1
0,84,118.91584,1
0,51,104.23717,1
0,62,147.15836,0
0,68,117.6152,0
0,53,133.78032,1
0,39,136.38161,1
0,70,113.71327,1
0,89,111.85521,1
0,88,200.67049,0
0,57,158.67833,0
0,88,117.42939,0
0,55,210.79691,1
0,0,256.41229,0
0,75,320.70114,0
0,1,300.26248,0
0,37,303.32831,0
0,36,334.6366,0
0,61,174.65764,0
0,1,212.56206,0
0,75,109.25393,0
0,52,183.94794,0
0,47,180.60344,1
0,45,223.24591,0
0,1,222.96719,0
0,56,104.05136,1
0,57,237.08846,1
0,96,201.3208,0
0,89,120.03068,1
0,77,120.95971,1
0,77,124.86163,0
0,77,101.07846,1
0,52,156.35574,1
0,104,104.05136,1
0,79,167.0396,1
0,59,132.47968,1
0,86,278.70901,0
0,57,120.40229,1
0,67,120.40229,1
0,57,133.78032,1
0,86,207.3595,0
0,86,139.63321,0
0,78,360.46365,0
0,86,118.91584,1
0,62,127.74162,0
0,2,248.05101,0
0,0,155.33382,0
0,89,193.98146,0
0,99,242.47684,0
0,85,127.0913,1
0,66,209.03175,1
0,46,264.77356,0
0,67,130.06419,1
0,50,248.98004,0
0,54,187.29245,0
0,2,278.70901,1
0,93,119.28745,1
0,62,104.42297,1
0,69,96.154602,1
0,52,245.26392,0
0,5,278.70901,0
0,88,133.68742,0
0,18,319.1218,0
0,79,132.29387,0
0,52,182.8331,0
0,78,127.0913,0
0,108,130.06419,0
0,74,272.11288,1
0,74,344.67014,0
0,57,263.4729,0
0,76,132.29387,0
0,62,157.9351,0
0,57,187.29245,0
0,57,102.1933,1
0,47,224.17494,0
0,84,92.995903,1
0,91,183.57632,0
0,73,179.86021,0
0,72,148.64481,1
0,83,137.86806,1
0,72,127.0913,1
0,67,204.85112,1
0,86,178.37376,0
0,87,143.44223,1
0,87,183.11182,1
0,61,182.27568,1
0,97,259.01355,0
0,42,203.64337,1
0,82,540.69543,1
0,62,143.81384,1
0,77,161.46541,1
0,89,121.88873,1
0,0,269.4187,0
0,42,161.0938,1
0,83,123.37518,1
0,56,120.03068,1
0,87,199.74146,0
0,10,374.5849,1
0,87,480.77301,1
0,87,112.97005,1
0,99,176.5157,0
0,41,251.20972,0
0,62,159.42155,1
0,85,227.42654,0
0,89,219.25108,0
0,73,145.4861,1
0,1,256.41229,0
0,1,204.3866,0
0,70,133.87323,1
0,10,183.94794,0
0,1,399.94742,0
0,93,150.50285,0
0,77,65.032097,1
0,1,174.75055,0
0,65,186.17761,1
0,90,158.86414,1
0,64,204.2937,1
0,57,147.99448,1
0,85,195.56082,0
0,86,104.05136,1
0,40,267.09613,0
0,83,120.03068,1
0,80,249.90907,0
0,58,114.4565,1
0,84,137.12483,0
0,3,195.0963,1
0,87,127.83453,0
0,76,197.88339,0
0,86,280.65997,0
0,85,118.91584,1
0,84,100.33524,0
0,94,268.02515,0
0,27,282.42511,0
0,92,289.85736,0
0,67,151.24608,0
0,1,208.10272,0
0,82,316.056,0
0,82,124.86163,0
0,57,139.81902,1
0,89,117.05778,0
0,82,112.97005,1
0,41,259.9426,0
0,47,538.8374,0
0,72,189.52213,1
0,73,157.56349,1
0,0,178.37376,0
0,81,251.67422,0
0,66,105.0733,1
0,108,115.94295,0
0,99,143.44223,0
0,77,222.78139,1
0,61,232.25751,0
0,92,282.98254,1
0,78,260.12839,0
0,88,129.69258,1
0,79,273.13483,0
0,83,153.56866,1
0,73,195.65372,1
0,71,194.16727,0
0,49,233.27943,1
0,55,106.83845,0
0,92,202.90015,0
0,0,204.3866,0
0,56,178.37376,1
0,2,388.98486,0
0,53,100.33524,1
0,64,95.132675,1
0,82,284.46899,0
0,69,193.14534,1
0,52,90.30172,1
0,97,117.05778,1
0,93,402.26999,0
0,89,106.65264,1
0,84,115.19972,1
0,6,114.82811,1
0,18,221.10915,0
0,87,50.53923,1
0,58,151.61769,1
0,66,94.761063,1
0,57,156.35574,1
0,6,264.77356,1
0,77,116.12875,1
0,70,305.46506,0
0,72,143.44223,1
0,65,72.46434,1
0,85,164.62411,1
0,86,185.806,0
0,52,171.68474,0
0,63,133.78032,1
0,51,235.50911,1
0,87,328.87662,0
0,97,199.74146,0
0,57,94.761063,1
0,77,141.39836,1
0,59,183.57632,0
0,92,225.75429,0
0,53,117.89391,1
0,79,271.27676,0
0,58,170.5699,1
0,72,292.64444,0
0,63,344.48431,0
0,87,245.26392,0
0,84,221.10915,0
0,87,161.2796,1
0,91,222.96719,0
0,51,249.90907,1
0,87,140.28352,0
0,8,887.03784,1
0,86,181.34665,0
0,47,170.5699,0
0,22,297.28961,0
0,32,305.37216,0
0,62,183.94794,1
0,111,317.72827,0
0,57,142.14159,1
0,62,341.88303,1
0,63,172.33507,1
0,59,180.69633,0
0,80,219.25108,0
0,77,100.33524,1
0,56,165.83185,1
0,74,150.22415,1
0,58,104.60878,1
0,56,185.806,1
0,87,268.02515,0
0,57,90.580421,1
0,52,193.23824,1
0,83,122.63196,1
0,89,189.52213,1
0,1,232.25751,0
0,7,258.27036,0
0,82,520.25677,0
0,87,161.65121,0
0,48,149.57384,1
0,77,280.56705,0
0,82,212.56206,0
0,9,162.58025,1
0,91,137.49644,1
0,45,217.48592,0
0,75,161.2796,0
0,97,202.34273,0
0,87,150.03835,0
0,83,146.78674,0
0,92,441.66086,0
0,4,171.68474,0
0,13,192.1234,0
0,77,180.60344,0
0,1,241.54781,0
0,73,100.33524,1
0,1,228.54138,0
0,91,267.56064,0
0,75,117.05778,0
0,87,144.92868,1
0,17,165.08864,0
0,3,193.23824,0
0,72,151.89641,1
0,107,191.38017,0
0,0,220.73753,0
0,72,115.94295,1
0,79,89.186882,1
0,74,118.91584,1
0,90,151.61769,1
0,81,117.42939,1
0,4,225.56848,0
0,45,196.21114,1
0,87,113.80618,1
0,72,92.903,1
0,105,296.54639,0
0,1,441.28925,0
0,50,94.203644,1
0,62,132.29387,1
0,8,167.2254,0
0,52,123.65389,1
0,45,83.612701,1
0,84,123.37518,1
0,77,218.87947,0
0,32,207.08078,1
0,83,143.53514,0
0,61,111.4836,1
0,86,151.24608,0
0,1,198.0692,0
0,79,165.36734,1
0,70,117.42939,1
0,49,200.85629,0
0,86,181.34665,0
0,80,117.42939,1
0,82,166.48218,0
0,83,94.203644,1
0,52,187.29245,1
0,79,133.78032,1
0,1,258.92065,0
0,57,166.66798,1
0,37,264.77356,0
0,87,115.94295,1
0,73,130.06419,1
0,81,118.26552,1
0,58,109.81135,1
0,57,187.29245,0
0,63,200.67049,1
0,79,229.93492,0
0,81,297.28961,0
0,56,160.90799,1
0,82,153.01125,1
0,49,210.3324,0
0,57,200.67049,0
0,41,136.1958,0
0,56,152.36092,0
0,51,133.13,1
0,75,323.30243,0
0,88,379.13715,0
0,92,185.06277,1
0,83,183.57632,1
0,77,123.7468,1
0,49,118.91584,0
0,75,119.65907,0
0,89,123.37518,1
0,83,170.94151,0
0,51,140.00482,0
0,73,208.28853,0
0,91,138.23967,0
0,38,204.85112,0
0,72,89.186882,1
0,29,313.45471,0
0,86,196.58275,0
0,88,226.40462,0
0,45,267.56064,0
0,60,170.5699,1
0,94,193.14534,0
0,80,152.91833,1
0,64,151.61769,1
0,87,122.63196,1
0,84,176.88731,1
0,84,140.84094,0
0,99,185.806,0
0,3,341.97595,0
0,79,167.59702,0
0,82,62.337914,1
0,54,230.58525,1
0,54,114.73521,1
0,55,111.11198,1
0,1,212.56206,0
0,84,245.26392,0
0,67,235.1375,0
0,56,150.50285,0
0,83,127.27711,0
0,89,106.65264,1
0,78,277.77997,0
0,97,378.02231,0
0,84,145.30029,1
0,1,295.80316,0
0,2,234.11555,0
0,1,228.54138,0
0,21,289.85736,0
0,87,157.47058,1
0,63,102.1933,1
0,86,308.80957,0
0,68,161.46541,0
0,84,250.8381,0
0,99,213.21239,0
0,22,266.81741,0
0,92,247.5865,0
0,53,216.27818,0
0,96,137.86806,0
0,87,209.49626,0
0,55,130.06419,0
0,85,179.5815,0
0,67,122.63196,1
0,52,113.71327,1
0,65,158.49252,1
0,82,147.52997,0
0,80,214.04851,0
0,87,103.77265,1
0,88,136.56741,0
0,80,215.53496,1
0,66,160.62929,1
0,65,149.66673,1
0,78,104.23717,1
0,64,141.21255,1
0,78,163.88089,0
0,72,278.70901,0
0,73,100.33524,0
0,24,323.48825,0
0,79,151.61769,1
0,81,151.61769,0
0,85,200.67049,0
0,65,157.37769,0
0,82,278.70901,0
0,82,140.28352,1
0,91,312.71149,0
0,60,142.69901,1
0,66,116.12875,1
0,75,473.8053,0
0,0,189.52213,0
0,70,201.41371,0
0,84,104.05136,1
0,80,148.64481,0
0,90,167.96863,1
0,50,273.59933,0
0,40,114.82811,1
0,1,250.8381,0
0,50,120.40229,1
0,60,90.580421,1
0,56,157.9351,0
0,94,140.46933,1
0,79,297.28961,0
0,74,193.23824,0
0,1,212.00464,0
0,72,98.105568,1
0,79,202.90015,1
0,60,142.14159,1
0,79,121.51712,1
0,93,350.24432,0
0,57,116.68616,1
0,90,176.14409,1
0,78,161.2796,0
0,2,147.15836,0
0,57,115.75714,1
0,86,121.88873,1
0,82,107.02425,0
0,79,145.95061,0
0,92,125.04744,1
0,2,280.93866,0
0,43,102.1933,1
0,50,195.0963,0
0,1,148.64481,0
0,15,200.67049,0
0,87,117.42939,1
0,86,178.00215,0
0,80,155.14801,0
0,59,104.51588,1
0,86,196.95436,0
0,85,229.0988,0
0,81,189.52213,0
0,92,132.29387,0
0,73,61.315979,0
0,107,109.62554,0
0,59,306.5799,0
0,74,122.44615,0
0,75,106.83845,1
0,88,168.61894,0
0,81,160.53638,0
0,84,107.76748,0
0,86,134.05904,0
0,67,406.91513,0
0,79,115.94295,1
0,63,162.76605,0
0,109,395.39517,0
0,105,176.14409,0
0,74,168.80475,1
0,61,123.09647,1
0,83,251.02391,0
0,84,195.93243,0
0,47,224.36075,0
0,69,159.79317,0
0,81,131.55064,0
0,71,108.5107,1
0,63,173.5428,1
0,44,161.2796,0
0,102,182.08987,0
0,75,114.4565,1
0,41,267.09613,0
0,66,148.64481,1
0,92,122.26035,1
0,82,147.15836,1
0,70,121.98164,1
0,43,180.60344,0
0,80,232.25751,0
0,43,163.69508,1
0,87,111.11198,0
0,84,109.99715,1
0,30,327.76178,0
0,74,83.612701,1
0,59,163.88089,0
0,56,210.70401,0
0,96,198.81242,0
0,75,141.21255,1
0,73,120.40229,1
0,0,245.26392,0
0,56,100.33524,1
0,77,218.50786,1
0,42,253.62518,1
0,62,126.34808,1
0,6,297.66122,0
0,0,187.10664,0
0,83,363.25073,1
0,49,103.67975,1
0,100,124.86163,1
0,52,135.08096,1
0,85,178.37376,0
0,75,230.39944,0
0,59,260.12839,1
0,76,141.21255,1
0,75,95.875893,1
0,65,98.105568,1
0,82,109.99715,1
0,81,229.0988,0
0,56,202.06403,1
0,71,171.68474,1
0,84,173.72861,0
0,57,153.28995,0
0,69,167.2254,0
0,72,109.25393,1
0,85,86.7714,1
0,95,239.68974,0
0,89,122.63196,1
0,66,111.4836,1
0,87,188.31438,1
0,96,143.07062,0
0,81,143.99965,0
0,74,216.18529,1
0,68,147.15836,1
0,104,191.38017,0
0,1,184.69116,0
0,52,180.60344,0
0,65,97.548149,1
0,69,181.16084,1
0,53,303.79282,1
0,76,243.40585,0
0,69,172.98538,1
0,72,120.40229,0
0,58,113.71327,1
0,84,328.0405,0
0,37,225.01106,0
0,92,113.99198,1
0,68,304.07153,0
0,1,176.5157,0
0,35,223.80333,1
0,94,125.41905,0
